,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009040755,0.039708969999999996,0.08022930000000005,0.09092769499999999,0.1481344299999999,0.21956295499999978,0.24910754500000018,0.30601801499999964,0.3143802299999996,0.22917928500000018,0.2290950900000005,0.1446671250000002,0.08197863999999992,0.07841477999999993,0.04563586500000003,0.03950212499999999,0.033830374999999996,0.023383630000000006,0.029955609999999987,0.03480435,0.0230973,0.030026570000000016,0.0267915,0.013434070000000003,0.02492836,0.021180504999999995,0.024183120000000002,0.03236814499999999,0.020001720000000004,0.02019815500000001,0.023631364999999994,0.027629349999999993,0.027544325,0.03858086499999998,0.03311034999999997,0.025849105000000008,0.04952131499999998,0.040198655,0.044189669999999966,0.044830119999999966,0.04844674999999999,0.06952748000000011,0.06079153000000005,0.05639990499999997,0.06363746999999992,0.07048534499999992,0.07541614000000005,0.09216520499999975,0.09578400000000008,0.10015697999999978,0.10288819499999984,0.10911271000000003,0.11100331999999989,0.11059921999999985,0.10422789999999989,0.11516319500000011,0.1194844700000001,0.11484236499999984,0.12553233500000002,0.11557974000000014,0.11607024000000012,0.11833412499999987,0.12261535999999969,0.11133578000000025,0.099469185,0.09844393000000004,0.09743928999999983,0.08166522000000014,0.07185420499999999,0.07755158500000006,0.06665374499999997,0.05764614499999991,0.05538221499999985,0.04718770000000009,0.04406053,0.042693949999999974,0.03731381999999997,0.03769742499999996,0.03310762999999999,0.02970005999999996,0.026659510000000015,0.028909650000000026,0.025493475000000005,0.024815359999999998,0.01970051999999998,0.02305549999999996,0.02312135999999997
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00320796,0.024108680000000004,0.02269084,0.05081189000000001,0.09345346999999997,0.13857736999999992,0.20824529499999983,0.21474791500000012,0.26725573499999966,0.2813897499999997,0.23842039500000017,0.18503835000000027,0.10934140500000009,0.0851935099999999,0.04766388499999997,0.05741285500000003,0.03809133499999999,0.051422169999999975,0.04286998,0.04493340999999997,0.03720465,0.036955679999999984,0.03336286500000002,0.03857975999999999,0.027901530000000004,0.03689398,0.03177075499999998,0.034414425,0.039561084999999975,0.03391596000000001,0.03618835000000002,0.03666935500000002,0.040259909999999975,0.033665300000000016,0.03858086999999998,0.038868684999999965,0.048903700000000036,0.043415954999999985,0.05667349500000005,0.05379611999999995,0.05043391499999997,0.06600868999999998,0.06186769000000008,0.06251204500000006,0.06868500999999996,0.07125220999999991,0.08108464499999991,0.07386648500000001,0.08712885499999977,0.09136320000000009,0.07859207999999984,0.09119635999999985,0.10409077500000005,0.09049663000000006,0.09448830999999983,0.08295690000000006,0.07566674,0.08534608499999997,0.07748886499999989,0.07267661499999988,0.055888809999999935,0.05803512,0.05315932999999995,0.05489175999999989,0.05060717500000006,0.04341099999999997,0.03917677000000006,0.03641678500000003,0.04147555999999995,0.03309075000000003,0.03553156499999996,0.033023845000000024,0.028228774999999998,0.027691084999999994,0.03031449000000004,0.029467220000000037,0.027819919999999988,0.022442369999999996,0.02495463999999997,0.02346209999999998,0.01664227499999999,0.02464746500000002,0.026191620000000033,0.023793910000000005,0.025053964999999994,0.02392205999999997,0.024899939999999954,0.02629487999999996
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00320796,0.0,0.002836355,0.021394479999999997,0.02778347,0.040617504999999984,0.10638617000000002,0.15461852000000006,0.1632096050000001,0.21734931999999993,0.2014559900000002,0.2502423350000005,0.26746599500000057,0.20575026500000004,0.15529197499999994,0.13690754000000008,0.10298771500000001,0.06360110499999998,0.04936542999999999,0.051174159999999976,0.040805100000000004,0.03926540999999999,0.03225077000000001,0.036436439999999994,0.03410187000000001,0.01894556,0.02984524999999998,0.022322875000000006,0.02607433499999999,0.021741000000000007,0.024406090000000012,0.024446240000000004,0.029208169999999988,0.024483854999999995,0.021516260000000006,0.025192654999999987,0.025849125,0.02238637,0.024382804999999997,0.02497677,0.021792410000000012,0.03088478999999998,0.021211755000000002,0.03154277500000002,0.03629696000000004,0.03861760999999998,0.03815747999999996,0.03254262499999996,0.03223264,0.053540800000000006,0.052714199999999906,0.04209068000000002,0.04656695499999999,0.05394135500000008,0.050945310000000014,0.06083506000000007,0.06901467999999998,0.06665123499999992,0.07272028499999993,0.0858905449999999,0.09961143000000014,0.0989573200000001,0.1114161299999999,0.10301115999999971,0.09807320500000019,0.10664733000000001,0.10380142999999997,0.08037926500000009,0.07716399000000013,0.06807239999999999,0.06086717000000008,0.051505125000000006,0.04457175499999996,0.04197386999999992,0.038322135000000056,0.031151050000000038,0.024239159999999992,0.02812055999999997,0.028671289999999967,0.02346210499999998,0.027139709999999973,0.029929095000000037,0.025944545000000027,0.022822730000000003,0.03507548500000004,0.026267359999999965,0.03043325999999994,0.030148439999999943
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003657685,0.0,0.019247760000000003,0.033149435000000005,0.059563454999999994,0.10697240000000006,0.21721615999999994,0.3344971000000004,0.38253761499999955,0.4767402500000007,0.5120702149999989,0.5297888350000006,0.34931362499999996,0.24848006500000047,0.18503935000000035,0.13180879499999987,0.07380214499999994,0.050052240000000026,0.04514529,0.040596449999999985,0.033776360000000005,0.04368526499999998,0.03960495,0.032336219999999985,0.041147525000000025,0.0214332,0.02480136000000001,0.022934100000000002,0.031770754999999984,0.023252985000000007,0.032368159999999986,0.026958840000000008,0.032822000000000025,0.020371869999999993,0.03394462999999998,0.03366530500000001,0.03264534499999999,0.029511419999999983,0.033533985000000016,0.026456609999999995,0.03953966,0.035223649999999974,0.032377294999999987,0.031490379999999984,0.04713723000000001,0.04530689500000003,0.050257335000000014,0.05711054999999994,0.05034667499999993,0.052171459999999996,0.06295437499999988,0.0658208,0.07092455999999987,0.07202174999999986,0.08309006499999999,0.07979751500000015,0.08665056999999993,0.08423316000000006,0.08647626000000003,0.08006275999999991,0.08503900499999988,0.07850628999999987,0.06957592499999997,0.07328793999999993,0.06590300499999989,0.05631751999999988,0.06386974500000012,0.055716470000000046,0.053240160000000036,0.03936948000000002,0.03600977999999995,0.03372105000000003,0.039857159999999954,0.03878031500000003,0.032091659999999994,0.029439984999999974,0.03403231000000005,0.025818885000000024,0.02837080999999999,0.02541665999999999,0.026016529999999972,0.028936594999999996,0.025859534999999965,0.030432090000000037,0.025697435000000032,0.027193040000000005,0.027440030000000008,0.02837812999999996,0.029280484999999943,0.030601799999999946
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008509065,0.05348620000000002,0.11365963000000003,0.2914903300000004,0.47081558500000015,0.5905565500000011,0.6222367799999989,0.681156965,0.5341357249999994,0.40003526999999983,0.19849677000000035,0.11091228499999989,0.04766389499999996,0.03827523500000001,0.016929479999999997,0.027064299999999996,0.015589080000000003,0.0124815,0.02280285,0.017322975000000004,0.013345139999999998,0.011788260000000002,0.010333899999999998,0.01196562,0.01829226,0.013951800000000004,0.01258761,0.01130532,0.00925749,0.019556999999999995,0.018156429999999994,0.015302399999999996,0.03116147499999999,0.01871454,0.01956148999999999,0.027134984999999997,0.020428845,0.03202149999999998,0.03673579499999999,0.04723557499999998,0.04654803999999999,0.06767359000000008,0.07594439499999994,0.09464033999999998,0.11235257500000008,0.14050118000000011,0.17727951999999952,0.2023744000000001,0.1969594199999996,0.22541841500000007,0.22005143499999985,0.22156092499999994,0.19942692499999962,0.1761238799999999,0.14385003000000013,0.12314218000000016,0.12239257999999982,0.09599531499999994,0.07375808499999999,0.06361542,0.05097469999999998,0.042059919999999994,0.04153278000000004,0.03828372499999997,0.03348442000000002,0.02723055000000001,0.025078224999999975,0.029308950000000014,0.018229239999999983,0.023328755000000014,0.016342975000000013,0.01836356000000001,0.021734915,0.02413504500000003,0.024239145000000007,0.020008860000000014,0.02123799499999998,0.01929105999999997,0.02381125499999997,0.02012040000000001,0.023226525000000026,0.018938010000000005,0.018611529999999984,0.02110769999999998,0.022133279999999957,0.02176127999999998
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00962388,0.0,0.00567271,0.01337155,0.03536078,0.01433559,0.0316895,0.06227692000000003,0.08772516499999998,0.09509036500000001,0.121982525,0.13921933000000014,0.1530779750000003,0.20253542500000013,0.2029558100000002,0.22670708500000003,0.22431581000000025,0.2598172799999998,0.21694822000000008,0.1997041650000001,0.1764220500000002,0.1639908399999999,0.13567572999999988,0.10180770000000006,0.08990493000000005,0.07079653000000002,0.05969051000000004,0.049296324999999995,0.029670799999999987,0.022610640000000005,0.03029723500000002,0.03503961500000002,0.029997579999999986,0.029074570000000008,0.027451779999999995,0.02303329499999999,0.029342235000000005,0.03391872,0.030313754999999998,0.04354923999999997,0.03549050999999999,0.04299647999999998,0.04183430499999998,0.04301287500000003,0.059191969999999976,0.06418137999999993,0.0704853449999999,0.06973411500000003,0.06899799499999984,0.0997136000000001,0.08098817999999987,0.0986791049999999,0.09815581500000009,0.11011171499999986,0.12366211999999986,0.12379721999999983,0.12971448000000016,0.1267998400000001,0.12755849999999982,0.12825285000000006,0.12356387000000023,0.1223945800000002,0.11141612999999992,0.1104963999999996,0.08830078500000017,0.09058188500000011,0.088733485,0.08792504499999997,0.0758778950000001,0.07248449999999998,0.07137216000000009,0.060594284999999984,0.05289181999999995,0.05042693499999988,0.0551953800000001,0.04798949500000001,0.04214302499999999,0.04353278999999995,0.036900994999999964,0.031022109999999988,0.029444024999999967,0.02967757000000004,0.025450360000000026,0.026221860000000007,0.02529255,0.023218469999999974,0.02466938499999995,0.024254759999999966
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039188650000000005,0.003657685,0.01368706,0.019247760000000003,0.027122265000000003,0.08509064999999999,0.07488068000000003,0.11365964500000002,0.2198123800000002,0.22409003999999963,0.25125504000000015,0.35498091999999964,0.3609550549999998,0.38073339499999986,0.3489294550000006,0.27587688000000055,0.23307647000000017,0.155291935,0.12954694000000008,0.10157692500000001,0.08119289999999996,0.048066345,0.047429704999999975,0.038404799999999996,0.027716759999999993,0.036699155000000025,0.04286639999999999,0.04340238000000002,0.041879654999999995,0.035621759999999975,0.028833704999999998,0.03326725499999998,0.03826416000000001,0.03787152000000003,0.040743715000000014,0.03236580999999998,0.03749089000000003,0.03412922999999998,0.045346799999999944,0.05030094500000002,0.04748618499999999,0.04283464000000002,0.049953539999999956,0.04794331999999997,0.059347239999999996,0.07424123500000009,0.09233430500000007,0.08097013999999993,0.0788669499999999,0.09645362999999998,0.0991773500000001,0.11633968499999962,0.10953760000000017,0.1274725199999997,0.1487201149999999,0.14700538500000002,0.1399800949999997,0.15109420999999992,0.1357089799999999,0.11973646500000011,0.12151652000000006,0.12676371999999983,0.11775943500000004,0.1083560100000002,0.09895732000000007,0.09539550999999992,0.09196151999999982,0.08620670500000015,0.07554189500000014,0.07165649500000004,0.05905419000000006,0.05787295000000004,0.04695735,0.04510964500000001,0.043930830000000025,0.03595454500000002,0.03731009999999993,0.033174345000000056,0.03395746500000004,0.030849809999999995,0.032717189999999965,0.029733169999999972,0.02502624499999998,0.029187989999999945,0.024144460000000017,0.03138055000000003,0.024279500000000006,0.026246975000000016,0.026501889999999962,0.02259438999999996,0.026521559999999965
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030135849999999996,0.01134542,0.0026743099999999996,0.01010308,0.028671179999999998,0.024898885000000006,0.04509708000000002,0.059163480000000004,0.062099829999999995,0.07023235999999994,0.07225306999999997,0.08747313000000002,0.0916231999999999,0.09686532499999992,0.10746510500000009,0.1396682949999999,0.1813308099999999,0.15718998999999978,0.17349302000000005,0.11521440000000018,0.11202190499999994,0.10231281999999997,0.08037450000000008,0.06923713000000004,0.07677934000000003,0.058727785000000025,0.05115657999999997,0.05035046500000002,0.046090920000000014,0.04376265500000001,0.043188340000000006,0.05131165000000002,0.04514211000000002,0.043032474999999994,0.04606660499999995,0.046807840000000024,0.045451075,0.04415261500000001,0.056998269999999934,0.04607541499999998,0.05510815,0.047726495000000015,0.04243937000000003,0.06086721999999999,0.05221535999999996,0.05193656999999994,0.048039044999999975,0.06647981999999984,0.06729440000000003,0.06277781999999987,0.04723509,0.049306209999999975,0.059290870000000113,0.07358766999999994,0.05870796000000007,0.07857700000000001,0.08697171999999995,0.0703360399999999,0.07811764499999986,0.08326300000000002,0.07179986,0.061897849999999914,0.07093155999999988,0.0631717150000001,0.055716460000000086,0.04922202500000005,0.043306435000000046,0.04244015499999997,0.035927100000000045,0.022863779999999972,0.030600035000000015,0.028823064999999995,0.025359204999999996,0.02345085000000001,0.023854400000000022,0.022035594999999998,0.019197690000000014,0.023361794999999973,0.02320140999999999,0.022787114999999972,0.021377920000000022,0.02100271500000003,0.022822730000000003,0.019327349999999976,0.025329239999999968,0.02259438999999996,0.017907719999999985
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00906543,0.004209055,0.015675460000000002,0.03657685000000001,0.027374119999999995,0.028871640000000004,0.05123094500000001,0.076581585,0.06685775000000004,0.111133855,0.11946324999999992,0.10864972000000002,0.15247102500000004,0.14892876000000008,0.15524954000000016,0.1589469300000001,0.17094018500000024,0.1564423450000003,0.13020136499999985,0.135303875,0.11040934000000008,0.08887982000000004,0.06630753499999997,0.06105723999999995,0.04118896499999998,0.03720465,0.03002648999999999,0.040035430000000025,0.021433200000000006,0.032035090000000016,0.020939829999999996,0.025031509999999986,0.022322870000000005,0.023376999999999995,0.018262440000000005,0.011782260000000003,0.01466775,0.010262330000000002,0.023718725,0.02374207000000001,0.020873925,0.01816424999999999,0.02238636,0.025700785,0.02113419,0.01930187000000001,0.025434544999999992,0.028282354999999995,0.021793190000000007,0.02736233000000002,0.020124670000000008,0.024378389999999986,0.030992954999999968,0.03424718,0.022595200000000003,0.036420719999999955,0.030866520000000026,0.03424044999999997,0.031651495000000036,0.03352811000000004,0.04424368000000005,0.03949631499999996,0.043485869999999954,0.04609595999999996,0.048580624999999954,0.056649194999999965,0.05803512,0.07172868499999996,0.06487207999999987,0.07643428500000014,0.06323646000000008,0.06763844000000005,0.056429545000000025,0.04790594000000001,0.043805850000000035,0.037385414999999964,0.03150899500000002,0.030011644999999976,0.025650684999999986,0.022020899999999996,0.016557770000000013,0.017903910000000012,0.018927300000000015,0.01884872499999998,0.018508989999999975,0.024323324999999976,0.021126420000000014,0.018037615000000028,0.019909190000000007,0.022429284999999993,0.02415658999999997,0.021211059999999966,0.023348039999999973
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00252577,0.040617504999999984,0.06337899000000001,0.1868306650000001,0.3468204399999998,0.48903585500000046,0.5489215449999991,0.6132698699999998,0.5214747299999994,0.3295218400000006,0.22140633500000026,0.10599295500000006,0.07336110500000005,0.055481814999999976,0.044169070000000005,0.027459299999999985,0.040805100000000004,0.03926540999999999,0.037811240000000024,0.04286639999999999,0.04030221000000002,0.028916910000000004,0.026957004999999982,0.034414425,0.02877169999999999,0.034785600000000014,0.026089260000000017,0.0228165,0.02526111999999999,0.027544325000000005,0.03116145999999999,0.026632249999999982,0.03004086,0.025778239999999997,0.022405825,0.025617199999999993,0.02116976000000001,0.03451831499999998,0.038888219999999966,0.034410300000000026,0.03964746500000005,0.04514452999999997,0.03709754999999996,0.053721099999999994,0.05590348499999991,0.05894399999999997,0.06373625999999989,0.06921573999999989,0.06711122999999994,0.07712275000000014,0.08316712999999992,0.08891278,0.1039378900000001,0.08941016000000002,0.09576822999999983,0.09988176499999996,0.10075207000000014,0.09486510000000008,0.08556467499999991,0.0926743999999998,0.08376358500000017,0.07178191500000013,0.06060669000000007,0.05839803500000004,0.05915899000000003,0.056727015000000006,0.038621274999999955,0.04393082000000003,0.0356574,0.03731011999999995,0.03288837500000006,0.027502740000000022,0.023688260000000003,0.025416659999999994,0.02256535999999998,0.02424416999999999,0.024067289999999977,0.02489898000000003,0.027427095000000033,0.025007885000000004,0.023145075,0.025094709999999965,0.022824944999999958,0.025388159999999965
